dept_time,Total_Fare,Airways,Available,Duration,days_till_flight,dep_day_of_week,futuredays,prediction_day_of_week,current_day_of_week,price
1,3958,3,9,90,24,3,19,5,7,19236
1,4168,3,9,90,23,3,18,5,1,19236
1,4168,3,7,90,21,3,16,5,3,19236
1,6074,3,9,90,20,3,15,5,4,19236
1,6074,3,9,90,16,3,11,5,1,19236
1,6074,3,9,90,14,3,9,5,3,19236
1,6074,3,1,90,12,3,7,5,5,19236
1,6074,3,2,90,11,3,6,5,6,19236
1,8106,3,9,90,10,3,5,5,7,19236
1,19236,3,3,90,6,3,3,7,4,19236
1,19236,3,3,90,5,3,2,7,5,19236
1,3958,3,9,90,25,3,22,7,6,19236
1,3958,3,9,90,24,3,21,7,7,19236
1,4168,3,9,90,23,3,20,7,1,19236
1,4168,3,7,90,21,3,18,7,3,19236
1,6074,3,9,90,20,3,17,7,4,19236
1,6074,3,9,90,16,3,13,7,1,19236
1,6074,3,9,90,14,3,11,7,3,19236
1,6074,3,1,90,12,3,9,7,5,19236
1,6074,3,2,90,11,3,8,7,6,19236
1,8106,3,9,90,10,3,7,7,7,19236
1,19236,3,3,90,6,3,4,1,4,19236
1,19236,3,3,90,5,3,3,1,5,19236
1,19236,3,4,90,3,3,1,1,7,19236
1,3958,3,9,90,25,3,23,1,6,19236
1,3958,3,9,90,24,3,22,1,7,19236
1,4168,3,9,90,23,3,21,1,1,19236
1,4168,3,7,90,21,3,19,1,3,19236
1,6074,3,9,90,20,3,18,1,4,19236
1,6074,3,9,90,16,3,14,1,1,19236
1,6074,3,9,90,14,3,12,1,3,19236
1,6074,3,1,90,12,3,10,1,5,19236
1,6074,3,2,90,11,3,9,1,6,19236
1,8106,3,9,90,10,3,8,1,7,19236
1,3958,3,9,90,25,3,1,7,6,3958
1,3958,3,9,90,25,3,2,1,6,4168
1,3958,3,9,90,24,3,1,1,7,4168
1,3958,3,9,90,25,3,4,3,6,4168
1,3958,3,9,90,24,3,3,3,7,4168
1,4168,3,9,90,23,3,2,3,1,4168
1,3958,3,9,90,25,3,5,4,6,6074
1,3958,3,9,90,24,3,4,4,7,6074
1,4168,3,9,90,23,3,3,4,1,6074
1,4168,3,7,90,21,3,1,4,3,6074
1,3958,3,9,90,25,3,9,1,6,6074
1,3958,3,9,90,24,3,8,1,7,6074
1,4168,3,9,90,23,3,7,1,1,6074
1,4168,3,7,90,21,3,5,1,3,6074
1,6074,3,9,90,20,3,4,1,4,6074
1,3958,3,9,90,25,3,11,3,6,6074
1,3958,3,9,90,24,3,10,3,7,6074
1,4168,3,9,90,23,3,9,3,1,6074
1,4168,3,7,90,21,3,7,3,3,6074
1,6074,3,9,90,20,3,6,3,4,6074
1,6074,3,9,90,16,3,2,3,1,6074
1,3958,3,9,90,25,3,13,5,6,6074
1,3958,3,9,90,24,3,12,5,7,6074
1,4168,3,9,90,23,3,11,5,1,6074
1,4168,3,7,90,21,3,9,5,3,6074
1,6074,3,9,90,20,3,8,5,4,6074
1,6074,3,9,90,16,3,4,5,1,6074
1,6074,3,9,90,14,3,2,5,3,6074
1,3958,3,9,90,25,3,14,6,6,6074
1,3958,3,9,90,24,3,13,6,7,6074
1,4168,3,9,90,23,3,12,6,1,6074
1,4168,3,7,90,21,3,10,6,3,6074
1,6074,3,9,90,20,3,9,6,4,6074
1,6074,3,9,90,16,3,5,6,1,6074
1,6074,3,9,90,14,3,3,6,3,6074
1,6074,3,1,90,12,3,1,6,5,6074
1,3958,3,9,90,25,3,15,7,6,8106
1,3958,3,9,90,24,3,14,7,7,8106
1,4168,3,9,90,23,3,13,7,1,8106
1,4168,3,7,90,21,3,11,7,3,8106
1,6074,3,9,90,20,3,10,7,4,8106
1,6074,3,9,90,16,3,6,7,1,8106
1,6074,3,9,90,14,3,4,7,3,8106
1,6074,3,1,90,12,3,2,7,5,8106
1,6074,3,2,90,11,3,1,7,6,8106
1,4168,3,9,90,26,4,19,4,6,11728
1,4168,3,9,90,25,4,18,4,7,11728
1,4168,3,5,90,24,4,17,4,1,11728
1,4168,3,3,90,22,4,15,4,3,11728
1,4956,3,9,90,21,4,14,4,4,11728
1,4956,3,5,90,17,4,10,4,1,11728
1,6074,3,9,90,15,4,8,4,3,11728
1,6074,3,9,90,13,4,6,4,5,11728
1,6074,3,2,90,12,4,5,4,6,11728
1,6914,3,6,90,11,4,4,4,7,11728
1,11728,3,5,90,7,4,1,5,4,11728
1,4168,3,9,90,26,4,20,5,6,11728
1,4168,3,9,90,25,4,19,5,7,11728
1,4168,3,5,90,24,4,18,5,1,11728
1,4168,3,3,90,22,4,16,5,3,11728
1,4956,3,9,90,21,4,15,5,4,11728
1,4956,3,5,90,17,4,11,5,1,11728
1,6074,3,9,90,15,4,9,5,3,11728
1,6074,3,9,90,13,4,7,5,5,11728
1,6074,3,2,90,12,4,6,5,6,11728
1,6914,3,6,90,11,4,5,5,7,11728
1,11728,3,5,90,7,4,3,7,4,16926
1,11728,3,1,90,6,4,2,7,5,16926
1,4168,3,9,90,26,4,22,7,6,16926
1,4168,3,9,90,25,4,21,7,7,16926
1,4168,3,5,90,24,4,20,7,1,16926
1,4168,3,3,90,22,4,18,7,3,16926
1,4956,3,9,90,21,4,17,7,4,16926
1,4956,3,5,90,17,4,13,7,1,16926
1,6074,3,9,90,15,4,11,7,3,16926
1,6074,3,9,90,13,4,9,7,5,16926
1,6074,3,2,90,12,4,8,7,6,16926
1,6914,3,6,90,11,4,7,7,7,16926
1,4168,3,9,90,26,4,1,7,6,4168
1,4168,3,9,90,26,4,2,1,6,4168
1,4168,3,9,90,25,4,1,1,7,4168
1,4168,3,9,90,26,4,4,3,6,4168
1,4168,3,9,90,25,4,3,3,7,4168
1,4168,3,5,90,24,4,2,3,1,4168
1,4168,3,9,90,26,4,5,4,6,4956
1,4168,3,9,90,25,4,4,4,7,4956
1,4168,3,5,90,24,4,3,4,1,4956
1,4168,3,3,90,22,4,1,4,3,4956
1,4168,3,9,90,26,4,9,1,6,4956
1,4168,3,9,90,25,4,8,1,7,4956
1,4168,3,5,90,24,4,7,1,1,4956
1,4168,3,3,90,22,4,5,1,3,4956
1,4956,3,9,90,21,4,4,1,4,4956
1,4168,3,9,90,26,4,11,3,6,6074
1,4168,3,9,90,25,4,10,3,7,6074
1,4168,3,5,90,24,4,9,3,1,6074
1,4168,3,3,90,22,4,7,3,3,6074
1,4956,3,9,90,21,4,6,3,4,6074
1,4956,3,5,90,17,4,2,3,1,6074
1,4168,3,9,90,26,4,13,5,6,6074
1,4168,3,9,90,25,4,12,5,7,6074
1,4168,3,5,90,24,4,11,5,1,6074
1,4168,3,3,90,22,4,9,5,3,6074
1,4956,3,9,90,21,4,8,5,4,6074
1,4956,3,5,90,17,4,4,5,1,6074
1,6074,3,9,90,15,4,2,5,3,6074
1,4168,3,9,90,26,4,14,6,6,6074
1,4168,3,9,90,25,4,13,6,7,6074
1,4168,3,5,90,24,4,12,6,1,6074
1,4168,3,3,90,22,4,10,6,3,6074
1,4956,3,9,90,21,4,9,6,4,6074
1,4956,3,5,90,17,4,5,6,1,6074
1,6074,3,9,90,15,4,3,6,3,6074
1,6074,3,9,90,13,4,1,6,5,6074
1,4168,3,9,90,26,4,15,7,6,6914
1,4168,3,9,90,25,4,14,7,7,6914
1,4168,3,5,90,24,4,13,7,1,6914
1,4168,3,3,90,22,4,11,7,3,6914
1,4956,3,9,90,21,4,10,7,4,6914
1,4956,3,5,90,17,4,6,7,1,6914
1,6074,3,9,90,15,4,4,7,3,6914
1,6074,3,9,90,13,4,2,7,5,6914
1,6074,3,2,90,12,4,1,7,6,6914
1,3958,3,9,90,27,5,19,4,6,11728
1,3958,3,8,90,26,5,18,4,7,11728
1,3958,3,3,90,25,5,17,4,1,11728
1,4168,3,9,90,23,5,15,4,3,11728
1,4168,3,9,90,22,5,14,4,4,11728
1,4956,3,4,90,18,5,10,4,1,11728
1,4956,3,4,90,16,5,8,4,3,11728
1,4956,3,1,90,14,5,6,4,5,11728
1,6074,3,2,90,13,5,5,4,6,11728
1,6914,3,9,90,12,5,4,4,7,11728
1,11728,3,5,90,8,5,1,5,4,11728
1,3958,3,9,90,27,5,20,5,6,11728
1,3958,3,8,90,26,5,19,5,7,11728
1,3958,3,3,90,25,5,18,5,1,11728
1,4168,3,9,90,23,5,16,5,3,11728
1,4168,3,9,90,22,5,15,5,4,11728
1,4956,3,4,90,18,5,11,5,1,11728
1,4956,3,4,90,16,5,9,5,3,11728
1,4956,3,1,90,14,5,7,5,5,11728
1,6074,3,2,90,13,5,6,5,6,11728
1,6914,3,9,90,12,5,5,5,7,11728
1,11728,3,5,90,8,5,3,7,4,11728
1,11728,3,5,90,7,5,2,7,5,11728
1,3958,3,9,90,27,5,22,7,6,11728
1,3958,3,8,90,26,5,21,7,7,11728
1,3958,3,3,90,25,5,20,7,1,11728
1,4168,3,9,90,23,5,18,7,3,11728
1,4168,3,9,90,22,5,17,7,4,11728
1,4956,3,4,90,18,5,13,7,1,11728
1,4956,3,4,90,16,5,11,7,3,11728
1,4956,3,1,90,14,5,9,7,5,11728
1,6074,3,2,90,13,5,8,7,6,11728
1,6914,3,9,90,12,5,7,7,7,11728
1,11728,3,5,90,8,5,4,1,4,11728
1,11728,3,5,90,7,5,3,1,5,11728
1,11728,3,2,90,5,5,1,1,7,11728
1,3958,3,9,90,27,5,23,1,6,11728
1,3958,3,8,90,26,5,22,1,7,11728
1,3958,3,3,90,25,5,21,1,1,11728
1,4168,3,9,90,23,5,19,1,3,11728
1,4168,3,9,90,22,5,18,1,4,11728
1,4956,3,4,90,18,5,14,1,1,11728
1,4956,3,4,90,16,5,12,1,3,11728
1,4956,3,1,90,14,5,10,1,5,11728
1,6074,3,2,90,13,5,9,1,6,11728
1,6914,3,9,90,12,5,8,1,7,11728
1,3958,3,9,90,27,5,1,7,6,3958
1,3958,3,9,90,27,5,2,1,6,3958
1,3958,3,8,90,26,5,1,1,7,3958
1,3958,3,9,90,27,5,4,3,6,4168
1,3958,3,8,90,26,5,3,3,7,4168
1,3958,3,3,90,25,5,2,3,1,4168
1,3958,3,9,90,27,5,5,4,6,4168
1,3958,3,8,90,26,5,4,4,7,4168
1,3958,3,3,90,25,5,3,4,1,4168
1,4168,3,9,90,23,5,1,4,3,4168
1,3958,3,9,90,27,5,9,1,6,4956
1,3958,3,8,90,26,5,8,1,7,4956
1,3958,3,3,90,25,5,7,1,1,4956
1,4168,3,9,90,23,5,5,1,3,4956
1,4168,3,9,90,22,5,4,1,4,4956
1,3958,3,9,90,27,5,11,3,6,4956
1,3958,3,8,90,26,5,10,3,7,4956
1,3958,3,3,90,25,5,9,3,1,4956
1,4168,3,9,90,23,5,7,3,3,4956
1,4168,3,9,90,22,5,6,3,4,4956
1,4956,3,4,90,18,5,2,3,1,4956
1,3958,3,9,90,27,5,13,5,6,4956
1,3958,3,8,90,26,5,12,5,7,4956
1,3958,3,3,90,25,5,11,5,1,4956
1,4168,3,9,90,23,5,9,5,3,4956
1,4168,3,9,90,22,5,8,5,4,4956
1,4956,3,4,90,18,5,4,5,1,4956
1,4956,3,4,90,16,5,2,5,3,4956
1,3958,3,9,90,27,5,14,6,6,6074
1,3958,3,8,90,26,5,13,6,7,6074
1,3958,3,3,90,25,5,12,6,1,6074
1,4168,3,9,90,23,5,10,6,3,6074
1,4168,3,9,90,22,5,9,6,4,6074
1,4956,3,4,90,18,5,5,6,1,6074
1,4956,3,4,90,16,5,3,6,3,6074
1,4956,3,1,90,14,5,1,6,5,6074
1,3958,3,9,90,27,5,15,7,6,6914
1,3958,3,8,90,26,5,14,7,7,6914
1,3958,3,3,90,25,5,13,7,1,6914
1,4168,3,9,90,23,5,11,7,3,6914
1,4168,3,9,90,22,5,10,7,4,6914
1,4956,3,4,90,18,5,6,7,1,6914
1,4956,3,4,90,16,5,4,7,3,6914
1,4956,3,1,90,14,5,2,7,5,6914
1,6074,3,2,90,13,5,1,7,6,6914
1,3958,3,9,90,28,6,19,4,6,11728
1,4168,3,8,90,27,6,18,4,7,11728
1,4168,3,7,90,26,6,17,4,1,11728
1,4168,3,2,90,24,6,15,4,3,11728
1,4956,3,3,90,23,6,14,4,4,11728
1,6074,3,6,90,19,6,10,4,1,11728
1,6074,3,6,90,17,6,8,4,3,11728
1,6074,3,6,90,15,6,6,4,5,11728
1,6074,3,2,90,14,6,5,4,6,11728
1,6914,3,9,90,13,6,4,4,7,11728
1,11728,3,9,90,9,6,1,5,4,11728
1,3958,3,9,90,28,6,20,5,6,11728
1,4168,3,8,90,27,6,19,5,7,11728
1,4168,3,7,90,26,6,18,5,1,11728
1,4168,3,2,90,24,6,16,5,3,11728
1,4956,3,3,90,23,6,15,5,4,11728
1,6074,3,6,90,19,6,11,5,1,11728
1,6074,3,6,90,17,6,9,5,3,11728
1,6074,3,6,90,15,6,7,5,5,11728
1,6074,3,2,90,14,6,6,5,6,11728
1,6914,3,9,90,13,6,5,5,7,11728
1,11728,3,9,90,9,6,3,7,4,11728
1,11728,3,9,90,8,6,2,7,5,11728
1,3958,3,9,90,28,6,22,7,6,11728
1,4168,3,8,90,27,6,21,7,7,11728
1,4168,3,7,90,26,6,20,7,1,11728
1,4168,3,2,90,24,6,18,7,3,11728
1,4956,3,3,90,23,6,17,7,4,11728
1,6074,3,6,90,19,6,13,7,1,11728
1,6074,3,6,90,17,6,11,7,3,11728
1,6074,3,6,90,15,6,9,7,5,11728
1,6074,3,2,90,14,6,8,7,6,11728
1,6914,3,9,90,13,6,7,7,7,11728
1,11728,3,9,90,9,6,4,1,4,11728
1,11728,3,9,90,8,6,3,1,5,11728
1,11728,3,2,90,6,6,1,1,7,11728
1,3958,3,9,90,28,6,23,1,6,11728
1,4168,3,8,90,27,6,22,1,7,11728
1,4168,3,7,90,26,6,21,1,1,11728
1,4168,3,2,90,24,6,19,1,3,11728
1,4956,3,3,90,23,6,18,1,4,11728
1,6074,3,6,90,19,6,14,1,1,11728
1,6074,3,6,90,17,6,12,1,3,11728
1,6074,3,6,90,15,6,10,1,5,11728
1,6074,3,2,90,14,6,9,1,6,11728
1,6914,3,9,90,13,6,8,1,7,11728
1,11728,3,9,90,9,6,8,5,4,11728
1,11728,3,9,90,8,6,7,5,5,11728
1,11728,3,2,90,6,6,5,5,7,11728
1,11728,3,1,90,5,6,4,5,1,11728
1,3958,3,9,90,28,6,27,5,6,11728
1,4168,3,8,90,27,6,26,5,7,11728
1,4168,3,7,90,26,6,25,5,1,11728
1,4168,3,2,90,24,6,23,5,3,11728
1,4956,3,3,90,23,6,22,5,4,11728
1,6074,3,6,90,19,6,18,5,1,11728
1,6074,3,6,90,17,6,16,5,3,11728
1,6074,3,6,90,15,6,14,5,5,11728
1,6074,3,2,90,14,6,13,5,6,11728
1,6914,3,9,90,13,6,12,5,7,11728
1,3958,3,9,90,28,6,1,7,6,4168
1,3958,3,9,90,28,6,2,1,6,4168
1,4168,3,8,90,27,6,1,1,7,4168
1,3958,3,9,90,28,6,4,3,6,4168
1,4168,3,8,90,27,6,3,3,7,4168
1,4168,3,7,90,26,6,2,3,1,4168
1,3958,3,9,90,28,6,5,4,6,4956
1,4168,3,8,90,27,6,4,4,7,4956
1,4168,3,7,90,26,6,3,4,1,4956
1,4168,3,2,90,24,6,1,4,3,4956
1,3958,3,9,90,28,6,9,1,6,6074
1,4168,3,8,90,27,6,8,1,7,6074
1,4168,3,7,90,26,6,7,1,1,6074
1,4168,3,2,90,24,6,5,1,3,6074
1,4956,3,3,90,23,6,4,1,4,6074
1,3958,3,9,90,28,6,11,3,6,6074
1,4168,3,8,90,27,6,10,3,7,6074
1,4168,3,7,90,26,6,9,3,1,6074
1,4168,3,2,90,24,6,7,3,3,6074
1,4956,3,3,90,23,6,6,3,4,6074
1,6074,3,6,90,19,6,2,3,1,6074
1,3958,3,9,90,28,6,13,5,6,6074
1,4168,3,8,90,27,6,12,5,7,6074
1,4168,3,7,90,26,6,11,5,1,6074
1,4168,3,2,90,24,6,9,5,3,6074
1,4956,3,3,90,23,6,8,5,4,6074
1,6074,3,6,90,19,6,4,5,1,6074
1,6074,3,6,90,17,6,2,5,3,6074
1,3958,3,9,90,28,6,14,6,6,6074
1,4168,3,8,90,27,6,13,6,7,6074
1,4168,3,7,90,26,6,12,6,1,6074
1,4168,3,2,90,24,6,10,6,3,6074
1,4956,3,3,90,23,6,9,6,4,6074
1,6074,3,6,90,19,6,5,6,1,6074
1,6074,3,6,90,17,6,3,6,3,6074
1,6074,3,6,90,15,6,1,6,5,6074
1,3958,3,9,90,28,6,15,7,6,6914
1,4168,3,8,90,27,6,14,7,7,6914
1,4168,3,7,90,26,6,13,7,1,6914
1,4168,3,2,90,24,6,11,7,3,6914
1,4956,3,3,90,23,6,10,7,4,6914
1,6074,3,6,90,19,6,6,7,1,6914
1,6074,3,6,90,17,6,4,7,3,6914
1,6074,3,6,90,15,6,2,7,5,6914
1,6074,3,2,90,14,6,1,7,6,6914
1,4168,3,9,90,29,7,19,4,6,11728
1,4168,3,1,90,28,7,18,4,7,11728
1,4956,3,9,90,27,7,17,4,1,11728
1,4956,3,1,90,25,7,15,4,3,11728
1,6074,3,9,90,24,7,14,4,4,11728
1,6914,3,9,90,20,7,10,4,1,11728
1,6914,3,9,90,18,7,8,4,3,11728
1,8106,3,9,90,16,7,6,4,5,11728
1,8106,3,9,90,15,7,5,4,6,11728
1,8106,3,9,90,14,7,4,4,7,11728
1,11728,3,9,90,10,7,1,5,4,11728
1,4168,3,9,90,29,7,20,5,6,11728
1,4168,3,1,90,28,7,19,5,7,11728
1,4956,3,9,90,27,7,18,5,1,11728
1,4956,3,1,90,25,7,16,5,3,11728
1,6074,3,9,90,24,7,15,5,4,11728
1,6914,3,9,90,20,7,11,5,1,11728
1,6914,3,9,90,18,7,9,5,3,11728
1,8106,3,9,90,16,7,7,5,5,11728
1,8106,3,9,90,15,7,6,5,6,11728
1,8106,3,9,90,14,7,5,5,7,11728
1,11728,3,9,90,10,7,3,7,4,11728
1,11728,3,9,90,9,7,2,7,5,11728
1,4168,3,9,90,29,7,22,7,6,11728
1,4168,3,1,90,28,7,21,7,7,11728
1,4956,3,9,90,27,7,20,7,1,11728
1,4956,3,1,90,25,7,18,7,3,11728
1,6074,3,9,90,24,7,17,7,4,11728
1,6914,3,9,90,20,7,13,7,1,11728
1,6914,3,9,90,18,7,11,7,3,11728
1,8106,3,9,90,16,7,9,7,5,11728
1,8106,3,9,90,15,7,8,7,6,11728
1,8106,3,9,90,14,7,7,7,7,11728
1,11728,3,9,90,10,7,4,1,4,16926
1,11728,3,9,90,9,7,3,1,5,16926
1,11728,3,8,90,7,7,1,1,7,16926
1,4168,3,9,90,29,7,23,1,6,16926
1,4168,3,1,90,28,7,22,1,7,16926
1,4956,3,9,90,27,7,21,1,1,16926
1,4956,3,1,90,25,7,19,1,3,16926
1,6074,3,9,90,24,7,18,1,4,16926
1,6914,3,9,90,20,7,14,1,1,16926
1,6914,3,9,90,18,7,12,1,3,16926
1,8106,3,9,90,16,7,10,1,5,16926
1,8106,3,9,90,15,7,9,1,6,16926
1,8106,3,9,90,14,7,8,1,7,16926
1,11728,3,9,90,10,7,8,5,4,19236
1,11728,3,9,90,9,7,7,5,5,19236
1,11728,3,8,90,7,7,5,5,7,19236
1,16926,3,9,90,6,7,4,5,1,19236
1,4168,3,9,90,29,7,27,5,6,19236
1,4168,3,1,90,28,7,26,5,7,19236
1,4956,3,9,90,27,7,25,5,1,19236
1,4956,3,1,90,25,7,23,5,3,19236
1,6074,3,9,90,24,7,22,5,4,19236
1,6914,3,9,90,20,7,18,5,1,19236
1,6914,3,9,90,18,7,16,5,3,19236
1,8106,3,9,90,16,7,14,5,5,19236
1,8106,3,9,90,15,7,13,5,6,19236
1,8106,3,9,90,14,7,12,5,7,19236
1,4168,3,9,90,29,7,1,7,6,4168
1,4168,3,9,90,29,7,2,1,6,4956
1,4168,3,1,90,28,7,1,1,7,4956
1,4168,3,9,90,29,7,4,3,6,4956
1,4168,3,1,90,28,7,3,3,7,4956
1,4956,3,9,90,27,7,2,3,1,4956
1,4168,3,9,90,29,7,5,4,6,6074
1,4168,3,1,90,28,7,4,4,7,6074
1,4956,3,9,90,27,7,3,4,1,6074
1,4956,3,1,90,25,7,1,4,3,6074
1,4168,3,9,90,29,7,9,1,6,6914
1,4168,3,1,90,28,7,8,1,7,6914
1,4956,3,9,90,27,7,7,1,1,6914
1,4956,3,1,90,25,7,5,1,3,6914
1,6074,3,9,90,24,7,4,1,4,6914
1,4168,3,9,90,29,7,11,3,6,6914
1,4168,3,1,90,28,7,10,3,7,6914
1,4956,3,9,90,27,7,9,3,1,6914
1,4956,3,1,90,25,7,7,3,3,6914
1,6074,3,9,90,24,7,6,3,4,6914
1,6914,3,9,90,20,7,2,3,1,6914
1,4168,3,9,90,29,7,13,5,6,8106
1,4168,3,1,90,28,7,12,5,7,8106
1,4956,3,9,90,27,7,11,5,1,8106
1,4956,3,1,90,25,7,9,5,3,8106
1,6074,3,9,90,24,7,8,5,4,8106
1,6914,3,9,90,20,7,4,5,1,8106
1,6914,3,9,90,18,7,2,5,3,8106
1,4168,3,9,90,29,7,14,6,6,8106
1,4168,3,1,90,28,7,13,6,7,8106
1,4956,3,9,90,27,7,12,6,1,8106
1,4956,3,1,90,25,7,10,6,3,8106
1,6074,3,9,90,24,7,9,6,4,8106
1,6914,3,9,90,20,7,5,6,1,8106
1,6914,3,9,90,18,7,3,6,3,8106
1,8106,3,9,90,16,7,1,6,5,8106
1,4168,3,9,90,29,7,15,7,6,8106
1,4168,3,1,90,28,7,14,7,7,8106
1,4956,3,9,90,27,7,13,7,1,8106
1,4956,3,1,90,25,7,11,7,3,8106
1,6074,3,9,90,24,7,10,7,4,8106
1,6914,3,9,90,20,7,6,7,1,8106
1,6914,3,9,90,18,7,4,7,3,8106
1,8106,3,9,90,16,7,2,7,5,8106
1,8106,3,9,90,15,7,1,7,6,8106
1,3958,3,4,90,30,1,19,4,6,9838
1,4168,3,9,90,29,1,18,4,7,9838
1,4168,3,6,90,28,1,17,4,1,9838
1,4956,3,9,90,26,1,15,4,3,9838
1,4956,3,9,90,25,1,14,4,4,9838
1,6074,3,9,90,21,1,10,4,1,9838
1,6074,3,9,90,19,1,8,4,3,9838
1,6074,3,9,90,17,1,6,4,5,9838
1,6914,3,9,90,16,1,5,4,6,9838
1,6914,3,9,90,15,1,4,4,7,9838
1,9838,3,6,90,11,1,1,5,4,9838
1,3958,3,4,90,30,1,20,5,6,9838
1,4168,3,9,90,29,1,19,5,7,9838
1,4168,3,6,90,28,1,18,5,1,9838
1,4956,3,9,90,26,1,16,5,3,9838
1,4956,3,9,90,25,1,15,5,4,9838
1,6074,3,9,90,21,1,11,5,1,9838
1,6074,3,9,90,19,1,9,5,3,9838
1,6074,3,9,90,17,1,7,5,5,9838
1,6914,3,9,90,16,1,6,5,6,9838
1,6914,3,9,90,15,1,5,5,7,9838
1,9838,3,6,90,11,1,3,7,4,11728
1,9838,3,4,90,10,1,2,7,5,11728
1,3958,3,4,90,30,1,22,7,6,11728
1,4168,3,9,90,29,1,21,7,7,11728
1,4168,3,6,90,28,1,20,7,1,11728
1,4956,3,9,90,26,1,18,7,3,11728
1,4956,3,9,90,25,1,17,7,4,11728
1,6074,3,9,90,21,1,13,7,1,11728
1,6074,3,9,90,19,1,11,7,3,11728
1,6074,3,9,90,17,1,9,7,5,11728
1,6914,3,9,90,16,1,8,7,6,11728
1,6914,3,9,90,15,1,7,7,7,11728
1,9838,3,6,90,11,1,4,1,4,11728
1,9838,3,4,90,10,1,3,1,5,11728
1,11728,3,9,90,8,1,1,1,7,11728
1,3958,3,4,90,30,1,23,1,6,11728
1,4168,3,9,90,29,1,22,1,7,11728
1,4168,3,6,90,28,1,21,1,1,11728
1,4956,3,9,90,26,1,19,1,3,11728
1,4956,3,9,90,25,1,18,1,4,11728
1,6074,3,9,90,21,1,14,1,1,11728
1,6074,3,9,90,19,1,12,1,3,11728
1,6074,3,9,90,17,1,10,1,5,11728
1,6914,3,9,90,16,1,9,1,6,11728
1,6914,3,9,90,15,1,8,1,7,11728
1,9838,3,6,90,11,1,8,5,4,19236
1,9838,3,4,90,10,1,7,5,5,19236
1,11728,3,9,90,8,1,5,5,7,19236
1,11728,3,1,90,7,1,4,5,1,19236
1,3958,3,4,90,30,1,27,5,6,19236
1,4168,3,9,90,29,1,26,5,7,19236
1,4168,3,6,90,28,1,25,5,1,19236
1,4956,3,9,90,26,1,23,5,3,19236
1,4956,3,9,90,25,1,22,5,4,19236
1,6074,3,9,90,21,1,18,5,1,19236
1,6074,3,9,90,19,1,16,5,3,19236
1,6074,3,9,90,17,1,14,5,5,19236
1,6914,3,9,90,16,1,13,5,6,19236
1,6914,3,9,90,15,1,12,5,7,19236
1,3958,3,4,90,30,1,1,7,6,4168
1,3958,3,4,90,30,1,2,1,6,4168
1,4168,3,9,90,29,1,1,1,7,4168
1,3958,3,4,90,30,1,4,3,6,4956
1,4168,3,9,90,29,1,3,3,7,4956
1,4168,3,6,90,28,1,2,3,1,4956
1,3958,3,4,90,30,1,5,4,6,4956
1,4168,3,9,90,29,1,4,4,7,4956
1,4168,3,6,90,28,1,3,4,1,4956
1,4956,3,9,90,26,1,1,4,3,4956
1,3958,3,4,90,30,1,9,1,6,6074
1,4168,3,9,90,29,1,8,1,7,6074
1,4168,3,6,90,28,1,7,1,1,6074
1,4956,3,9,90,26,1,5,1,3,6074
1,4956,3,9,90,25,1,4,1,4,6074
1,3958,3,4,90,30,1,11,3,6,6074
1,4168,3,9,90,29,1,10,3,7,6074
1,4168,3,6,90,28,1,9,3,1,6074
1,4956,3,9,90,26,1,7,3,3,6074
1,4956,3,9,90,25,1,6,3,4,6074
1,6074,3,9,90,21,1,2,3,1,6074
1,3958,3,4,90,30,1,13,5,6,6074
1,4168,3,9,90,29,1,12,5,7,6074
1,4168,3,6,90,28,1,11,5,1,6074
1,4956,3,9,90,26,1,9,5,3,6074
1,4956,3,9,90,25,1,8,5,4,6074
1,6074,3,9,90,21,1,4,5,1,6074
1,6074,3,9,90,19,1,2,5,3,6074
1,3958,3,4,90,30,1,14,6,6,6914
1,4168,3,9,90,29,1,13,6,7,6914
1,4168,3,6,90,28,1,12,6,1,6914
1,4956,3,9,90,26,1,10,6,3,6914
1,4956,3,9,90,25,1,9,6,4,6914
1,6074,3,9,90,21,1,5,6,1,6914
1,6074,3,9,90,19,1,3,6,3,6914
1,6074,3,9,90,17,1,1,6,5,6914
1,3958,3,4,90,30,1,15,7,6,6914
1,4168,3,9,90,29,1,14,7,7,6914
1,4168,3,6,90,28,1,13,7,1,6914
1,4956,3,9,90,26,1,11,7,3,6914
1,4956,3,9,90,25,1,10,7,4,6914
1,6074,3,9,90,21,1,6,7,1,6914
1,6074,3,9,90,19,1,4,7,3,6914
1,6074,3,9,90,17,1,2,7,5,6914
1,6914,3,9,90,16,1,1,7,6,6914
1,4168,3,9,90,31,2,19,4,6,6914
1,4168,3,9,90,30,2,18,4,7,6914
1,4168,3,9,90,29,2,17,4,1,6914
1,4168,3,9,90,27,2,15,4,3,6914
1,4168,3,9,90,26,2,14,4,4,6914
1,4956,3,9,90,22,2,10,4,1,6914
1,4956,3,9,90,20,2,8,4,3,6914
1,6074,3,6,90,18,2,6,4,5,6914
1,6074,3,9,90,17,2,5,4,6,6914
1,6074,3,3,90,16,2,4,4,7,6914
1,6914,3,1,90,12,2,1,5,4,8106
1,4168,3,9,90,31,2,20,5,6,8106
1,4168,3,9,90,30,2,19,5,7,8106
1,4168,3,9,90,29,2,18,5,1,8106
1,4168,3,9,90,27,2,16,5,3,8106
1,4168,3,9,90,26,2,15,5,4,8106
1,4956,3,9,90,22,2,11,5,1,8106
